so_id,order_date,warehouse_id,status,created_at
SO-53f997bd025c,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-2c41fe483d86,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-73b0c5827757,2025-05-27,WH_North,completed,2025-05-27T14:39:29.187794
SO-96c8a01cba01,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-39f8b3790021,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-f15700e9db20,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-ad45952a08bd,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-c84706b3e02a,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-e0978ea99e33,2025-05-27,WH_North,completed,2025-05-27T14:39:29.187794
SO-d82cfd8a60da,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-8d9c03114334,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-381183c5b512,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-d0cbd2461d2d,2025-05-27,WH_North,completed,2025-05-27T14:39:29.187794
SO-c53bfee1eaf6,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-437816561da4,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-0d795a1d75d7,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-8587310b7b69,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-87aff921cb32,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-3bd8a797bcee,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-5ffa05826f6b,2025-05-27,WH_North,completed,2025-05-27T14:39:29.187794
SO-de35b0b9b3c2,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-58a2b9a3eea7,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-2e4719d54e6e,2025-05-27,WH_Midland,completed,2025-05-27T14:39:29.187794
SO-f1c6a4c59fd8,2025-05-27,WH1_South,completed,2025-05-27T14:39:29.187794
SO-88e953a560f6,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-b99cdda4b0b1,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-09a2a688f72b,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-314c7f454a7e,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-bd6ad0a03af7,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-6dc734ebde51,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-225590532a9e,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-87ed490d90ba,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-4b54b813d786,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-b8e09b83bcba,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-0e8de071eeeb,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-476d668b6cfa,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-46b436452f0f,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-a3013215bf93,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-62390b320713,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-4b6a81083ec0,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-ad999ce00229,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-9e833db3742e,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-f263535333eb,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-c70a252501eb,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-ddc3ee019f59,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-d6b1a9cfe907,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-35d02659b156,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-98a5a6ff0112,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-f5b62975018d,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-05b3482ddd89,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-557e69dcf1e7,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-d565633db834,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-6f69e6c28536,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-9237e6a55c04,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-e4eff5f3a47a,2025-05-28,WH_Midland,completed,2025-05-28T14:39:29.187794
SO-1710fd3f207f,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-db47856db6d4,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-9f64b4a38d9f,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-1c9f46230bb4,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-5095302fbec7,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-1951b6dcf32b,2025-05-28,WH_North,completed,2025-05-28T14:39:29.187794
SO-f4bff6670d7c,2025-05-28,WH1_South,completed,2025-05-28T14:39:29.187794
SO-530f089fca51,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-b2e760ffe502,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-5afdfc6209f4,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-a978a2f5e48e,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-16c412fad094,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-63be4288986b,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-bb1e16e8a795,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-a8cc6be52dd1,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-a79fb9930e19,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-62d4b6de271d,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-d5fb747d3322,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-99d379e24123,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-63ea7b7fd3c1,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-2d0a418492a4,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-1c8a223dacbd,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-d5acf153c4d2,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-ddfdf92b528f,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-21415dd37dd1,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-051665546383,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-3a24386c2180,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-afa7b0094376,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-7c169b679e58,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-3cfd20fe0bee,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-8b8f691e275f,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-159593953bd4,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-b38de1168b45,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-6fc077f606ff,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-eef9c27c4793,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-fc94ec22648c,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-9c6560afe779,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-1936e726f925,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-e965acb102d4,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-054541cf63c6,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-6e4e05b3b458,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-ba235461ff2f,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-3c3da19c56b8,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-20f4fbc97e5e,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-b79d2c9b4b09,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-18c9aa568eba,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-f30ae155b8da,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-ca54f8ae97cf,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-712ec0e9f804,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-4f3c478f7378,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-726c05e47aba,2025-05-29,WH_North,completed,2025-05-29T14:39:29.187794
SO-75775051f22c,2025-05-29,WH1_South,completed,2025-05-29T14:39:29.187794
SO-9a337e6d3d4a,2025-05-29,WH_Midland,completed,2025-05-29T14:39:29.187794
SO-68bef95baf46,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-48d16539618f,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-79af5da095fe,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-c6671574c884,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-8887c0faa490,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-972f0148d581,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-ec58f24ceb9c,2025-05-30,WH_North,completed,2025-05-30T14:39:29.187794
SO-fb36af663882,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-d02ac5c39648,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-3acd5c2a341f,2025-05-30,WH_North,completed,2025-05-30T14:39:29.187794
SO-a693484ecbff,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-95464ee0b208,2025-05-30,WH_North,completed,2025-05-30T14:39:29.187794
SO-12740f8916a1,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-e2d5b95c3e7e,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-a47397365e40,2025-05-30,WH_North,completed,2025-05-30T14:39:29.187794
SO-e20610e4637a,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-9fa41205e7c8,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-3f2a18ce4e09,2025-05-30,WH_North,completed,2025-05-30T14:39:29.187794
SO-dde8499a66d7,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-11bec9972ab2,2025-05-30,WH1_South,completed,2025-05-30T14:39:29.187794
SO-167571ee308a,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-5f5ae0afce07,2025-05-30,WH_Midland,completed,2025-05-30T14:39:29.187794
SO-8cd3d67bf789,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-3c15147e6d18,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-a9cf2915f8d4,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-23a4b2211bf6,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-79949fa0ce21,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-1c40f2d3b3c8,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-e7c2af2a6ad2,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-ad42e067b068,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-6735aeb2e3d9,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-9057268540a5,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-7ee42de1cc6b,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-c1398e41fa0b,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-5aa58522c450,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-22de5d7d5cc2,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-bb040306026d,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-29acdbda9f94,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-87b47d870c1f,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-887bbbb8a2eb,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-9b1a53e2d7d6,2025-05-31,WH_Midland,completed,2025-05-31T14:39:29.187794
SO-ac370da70f54,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-6cde7fe1ec63,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-ccaebc7807f3,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-ed236818556d,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-4411a3884518,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-d6ca143e7f14,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-58f2a3df270b,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-05b1de4204fd,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-b013976ae9aa,2025-05-31,WH_North,completed,2025-05-31T14:39:29.187794
SO-250a816ca4c2,2025-05-31,WH1_South,completed,2025-05-31T14:39:29.187794
SO-a35310746d08,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-2ced48e43001,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-787fb299d76a,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-a9d4fb0fd4ee,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-5e9022f930a3,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-26dfea7cf2d6,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-302a290d57e7,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-f4a14e67cbb8,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-f3db1b23fa66,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-c19e60ac5841,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-841553c42d1a,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-876a6ecf4b24,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-eaf74a6b82c1,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-4dc6d820a915,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-236dd4cfca44,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-b5822f984fc1,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-b1ded1997e76,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-e18e13d74ce3,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-7b43b24d034d,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-61a409082e19,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-47cb177b3265,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-6908d1ed419e,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-5005fc7179ed,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-43af84084da2,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-40c8f95e3af5,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-efd824fe2023,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-acb6a56a7086,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-f35a49a9fa89,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-a23ac239f0cc,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-ccb83afe3713,2025-06-01,WH1_South,completed,2025-06-01T14:39:29.187794
SO-c3816610d7a4,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-f5dfcf7e3ba4,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-cdf0e6b6c1ae,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-bda09b65aca7,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-e30077892ce2,2025-06-01,WH_Midland,completed,2025-06-01T14:39:29.187794
SO-77394eddfad6,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-dd1ab9370269,2025-06-01,WH_North,completed,2025-06-01T14:39:29.187794
SO-1cac914fde58,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-7f7f437b2b03,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-8ff715d265dc,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-0a3d91916beb,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-010207027592,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-e1a3ebb96e2e,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-8506904bda60,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-9a60e5a35544,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-fb5352abd0c5,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-b481bbdf367e,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-022411d57d30,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-792f9fe7ec1e,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-8145a797606a,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-a2dece9b1010,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-4a57e8c52b87,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-c8b882e21099,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-6edb4ad21123,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-d098bd2a7535,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-1f2763cb78ac,2025-06-02,WH1_South,completed,2025-06-02T14:39:29.187794
SO-05ba756fd75d,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-2e5221da3407,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-ccfd88065c13,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-47d485bc0b53,2025-06-02,WH_North,completed,2025-06-02T14:39:29.187794
SO-194dbfc02d82,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-db4e8eaccf9b,2025-06-02,WH_Midland,completed,2025-06-02T14:39:29.187794
SO-fa8bcdc240dc,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-0df370a0a104,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-d7282d37b750,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-4f8651e81e17,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-6f5cefa4648c,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-9553f03c2247,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-cfc64b534ef7,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-565b61d02edf,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-280440e0c40c,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-266520ee4cd7,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-3439299da142,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-ba78ffbde53e,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-85ec6d01a8bd,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-628a8ee25a65,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-b1d33ca3df84,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-64cddd62d18c,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-94f87e2dac1c,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-f8d48c848329,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-55e8dd654863,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-414e5955ec5e,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-619be6a8ee77,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-8b14e47629ac,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-77d946fdbbbf,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-434fd74f95aa,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-7c239ce800e4,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-e4a95f351723,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-c92f3763d9ed,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-248ebcb87e37,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-46e63e397785,2025-06-03,WH_Midland,completed,2025-06-03T14:39:29.187794
SO-76c0d5b221ed,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-5be7ae2db4d8,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-e2c258a448b5,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-d00bdcb0ed9b,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-e7dd4ac6cce3,2025-06-03,WH_North,completed,2025-06-03T14:39:29.187794
SO-dc0b6fc64ed2,2025-06-03,WH1_South,completed,2025-06-03T14:39:29.187794
SO-16a4d5ed8883,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-dffc35c1f303,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-0a682aa25d36,2025-06-04,WH1_South,completed,2025-06-04T14:39:29.187794
SO-9e7feaab3784,2025-06-04,WH1_South,completed,2025-06-04T14:39:29.187794
SO-1034556b63ec,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-dc91157e1d46,2025-06-04,WH1_South,completed,2025-06-04T14:39:29.187794
SO-926dd4e248a1,2025-06-04,WH_North,completed,2025-06-04T14:39:29.187794
SO-566590cfd3cd,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-61e2ade6597c,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-fb6d685d02f6,2025-06-04,WH_North,completed,2025-06-04T14:39:29.187794
SO-3b09311de585,2025-06-04,WH1_South,completed,2025-06-04T14:39:29.187794
SO-639dc239332c,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-205582e95cf5,2025-06-04,WH_North,completed,2025-06-04T14:39:29.187794
SO-72ef7650e7ee,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-61e7129d16a8,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-ec6e9213d7d3,2025-06-04,WH1_South,completed,2025-06-04T14:39:29.187794
SO-b35cfd48624b,2025-06-04,WH_North,completed,2025-06-04T14:39:29.187794
SO-eee6750d537d,2025-06-04,WH_North,completed,2025-06-04T14:39:29.187794
SO-30fad1d4c67b,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-4a4db4734eeb,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-5ad4f31b4ed0,2025-06-04,WH_North,completed,2025-06-04T14:39:29.187794
SO-74c7379f894e,2025-06-04,WH1_South,completed,2025-06-04T14:39:29.187794
SO-c09ab535dbb0,2025-06-04,WH_Midland,completed,2025-06-04T14:39:29.187794
SO-dcdb42946187,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-908eaf090587,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-f2a875fdb272,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-7a715a7f8f8d,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-c7188241f29f,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-e92a0dc89db2,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-24f9367971f3,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-35d907e037a5,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-6db004801082,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-a278bad51f95,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-462ee92d1c12,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-f485c07a25cb,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-6941f1f4a0be,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-cd66f7b95ce9,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-773282528f68,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-b29f25b0587d,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-bf4f9d8e6f5e,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-ec1f2efb3260,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-eb29b9969a28,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-4dfff46a180f,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-d9c1489a9633,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-653971a0b1e9,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-06edd3a7a4f5,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-0a0469306b2c,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-7ed3674dc072,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-4e8fecefb123,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-a38ea9539ac8,2025-06-05,WH1_South,completed,2025-06-05T14:39:29.187794
SO-fcc908214b32,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-c2240e52405e,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-7d6d83493662,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-53c15dbfc977,2025-06-05,WH_North,completed,2025-06-05T14:39:29.187794
SO-7a3f0a09bc34,2025-06-05,WH_Midland,completed,2025-06-05T14:39:29.187794
SO-ccb2bc9ce581,2025-06-06,WH1_South,completed,2025-06-06T14:39:29.187794
SO-77cf0a582596,2025-06-06,WH1_South,completed,2025-06-06T14:39:29.187794
SO-8ce566bef92c,2025-06-06,WH_Midland,completed,2025-06-06T14:39:29.187794
SO-1b71bca685b2,2025-06-06,WH_North,completed,2025-06-06T14:39:29.187794
SO-672cadc70a3b,2025-06-06,WH_Midland,completed,2025-06-06T14:39:29.187794
